Date,AI_Tech_Index,AI_Tech_Index_Return,VIX,NASDAQ,SP500,Yield_Curve_Slope,Dollar_Strength,Bitcoin,Semiconductor_ETF,AI_Robotics_ETF,Cybersecurity_ETF,Treasury_10Y,Oil_WTI,Gold,Crypto_Tech_Corr_20d,Vol_of_Vol_Ratio,Semi_vs_Tech_Ratio,NASDAQ_Momentum,High_Volatility_Regime,Credit_Spread_Proxy,Pandemic_Period,AI_Boom_Period,Fed_Hike_Period,Tech_Bear_2022,Banking_Crisis_2023,Month,Quarter,Day_of_Week
2019-05-03,100.11173323222569,1.5519284707137926,12.869999885559082,8164.0,2945.639892578125,0.1629998683929443,,5768.28955078125,55.940521240234375,21.30106544494629,40.43142318725586,2.5309998989105225,61.93999862670898,1279.199951171875,,6.700078020489252,0.7533606282488402,,0,0.5937359560463613,0,0,0,0,0,5,2,4
2019-05-06,100.06924445288521,-0.04244135823910922,15.4399995803833,8123.2900390625,2932.469970703125,0.1370000839233398,,5746.80712890625,55.0453987121582,20.958444595336918,40.14039993286133,2.5,62.25,1281.699951171875,,6.143134783153046,0.747086146676523,,0,0.5923818875748453,0,0,0,0,0,5,2,0
2019-05-07,97.81299983887445,-2.254683370846333,19.31999969482422,7963.759765625,2884.050048828125,0.0799999237060546,,5829.50146484375,53.78841400146485,20.2634220123291,39.34496307373047,2.447999954223633,61.400001525878906,1283.5,,5.773292064047426,0.7460477534138871,,0,0.5843482667224073,0,0,0,0,0,5,2,1
2019-05-08,97.99217598778861,0.18318234714129744,19.399999618530277,7943.31982421875,2879.419921875,0.1120002269744873,,5982.45751953125,53.40275573730469,20.234054565429688,39.22856521606445,2.4820001125335693,62.119998931884766,1279.4000244140625,,5.4886600747779,0.7415704910373513,,0,0.5870888080132821,0,0,0,0,0,5,2,2
2019-05-09,98.15259497506278,0.16370591392333989,19.100000381469727,7910.58984375,2870.719970703125,0.0870001316070556,,6174.52880859375,52.65046691894531,20.00890350341797,38.79203414916992,2.4570000171661377,61.70000076293945,1283.5,,5.388481471905903,0.7361302791278059,,0,0.5838097987139541,0,0,0,0,0,5,2,3
2019-05-10,98.97921371459961,0.8421771627605379,16.040000915527344,7916.93994140625,2881.39990234375,0.0850000381469726,,6378.84912109375,52.59333038330078,20.165529251098636,38.60773086547852,2.4549999237060547,61.65999984741211,1285.699951171875,,5.985660639413621,0.7330147921223521,,0,0.5862369336705551,0,0,0,0,0,5,2,4
2019-05-13,94.47803742544991,-4.547597541165116,20.549999237060547,7647.02001953125,2811.8701171875,0.0550000667572021,,7814.9150390625,50.15553665161133,19.24535751342773,37.24967193603516,2.4049999713897705,61.040000915527344,1300.0999755859375,,5.138686247913751,0.7264046992977816,,1,0.5763383353557567,0,0,0,0,0,5,2,0
2019-05-14,96.8639563605899,2.5253688583684264,18.059999465942383,7734.490234375,2834.409912109375,0.0659999847412109,,7994.416015625,51.44109344482422,19.627126693725582,37.88019943237305,2.4189999103546143,61.77999877929688,1294.699951171875,,5.38538233733859,0.7332216434614393,,0,0.5793248631144066,0,0,0,0,0,5,2,1
2019-05-15,98.49354174023583,1.6823444353021966,16.440000534057617,7822.14990234375,2850.9599609375,0.0290000438690185,,8205.16796875,51.9172248840332,19.73480987548828,38.01600646972656,2.378999948501587,62.02000045776367,1296.300048828125,,5.749999738957769,0.7320478746292908,,0,0.5763262576072153,0,0,0,0,0,5,2,2
2019-05-16,100.81950952893212,2.3615434551340853,15.289999961853027,7898.0498046875,2876.320068359375,0.0669999122619628,,7884.9091796875,51.18398666381836,19.832698822021484,39.112152099609375,2.4049999713897705,62.869998931884766,1285.0,,6.162851771878858,0.7151559881473718,,0,0.5800062125985463,0,0,0,0,0,5,2,3
2019-05-17,99.69261725743611,-1.1177323483929635,15.960000038146973,7816.27978515625,2859.530029296875,0.0629999637603759,,7343.8955078125,50.19839477539063,19.490083694458008,38.71444320678711,2.3929998874664307,62.7599983215332,1274.5,,6.2105264730369205,0.7070608248608091,,0,0.578515156779293,0,0,0,0,0,5,2,4
2019-05-20,98.25083472615196,-1.4462279865328775,16.309999465942383,7702.3798828125,2840.22998046875,0.0959999561309814,,7978.30908203125,48.203407287597656,19.000629425048828,38.39432907104492,2.4159998893737797,63.09999847412109,1276.0999755859375,,5.936848865829187,0.6909687852593431,,0,0.5791714930416788,0,0,0,0,0,5,2,0
2019-05-21,99.06705616769337,0.8307526789125053,14.949999809265137,7785.72021484375,2864.360107421875,0.0960001945495605,,7963.32763671875,49.30327224731445,19.186620712280277,38.88905334472656,2.4260001182556152,62.9900016784668,1272.0,,6.179264109165155,0.698157503249177,,0,0.5819186687200635,0,0,0,0,0,5,2,1
2019-05-22,99.37866590136574,0.31454425489831905,14.75,7750.83984375,2856.27001953125,0.0729999542236328,,7680.06640625,48.436710357666016,19.0495719909668,38.91814041137695,2.3929998874664307,61.41999816894531,1273.5999755859375,,6.054237495034428,0.6894728674189654,,0,0.5790698601687129,0,0,0,0,0,5,2,2
2019-05-23,96.90817717143467,-2.4859346898287504,16.920000076293945,7628.27978515625,2822.239990234375,-0.0069999694824218,,7881.8466796875,47.63204956054688,18.550329208374023,38.00630569458008,2.2960000038146973,57.90999984741211,1284.800048828125,,5.613475350393582,0.6901393924541104,,0,0.5697726628563331,0,0,0,0,0,5,2,3
2019-05-24,97.37038130987258,0.4769506061601536,15.850000381469728,7637.009765625,2826.06005859375,0.0359997749328613,,7987.37158203125,47.34161376953125,18.79505729675293,37.93840789794922,2.3239998817443848,58.630001068115234,1283.0,,5.690220837271878,0.6857441176165056,,0,0.5684861815523037,0,0,0,0,0,5,2,4
2019-05-28,97.71622354643685,0.35518217337944247,17.5,7607.35009765625,2802.389892578125,-0.0300002098083496,,8719.9619140625,46.92262268066406,18.5894832611084,37.93840789794922,2.2679998874664307,59.13999938964844,1276.5,,5.4331429617745535,0.681627902775535,,0,0.5638953767107029,0,0,0,0,0,5,2,1
2019-05-29,96.15532565116882,-1.5973784481409625,17.899999618530273,7547.31005859375,2783.02001953125,-0.062000036239624,,8659.4873046875,47.07973861694336,18.5405387878418,37.560089111328125,2.236000061035156,58.810001373291016,1280.5999755859375,,5.241899655345291,0.6879575566476409,,0,0.5606802568747843,0,0,0,0,0,5,2,2
2019-05-30,96.50997595559983,0.3688306414951992,17.299999237060547,7567.72021484375,2788.860107421875,-0.0829999446868896,,8319.47265625,47.44160079956055,18.824424743652344,37.472782135009766,2.226999998092652,56.59000015258789,1287.0999755859375,,5.363005946297439,0.6889783025420751,,0,0.5570728326876795,0,0,0,0,0,5,2,3
2019-05-31,95.61478130022685,-0.9275669654967289,18.709999084472656,7453.14990234375,2752.06005859375,-0.1510000228881836,,8574.501953125,46.770263671875,18.403493881225582,37.06536483764648,2.1419999599456787,53.5,1305.800048828125,,5.169428431504874,0.6907556542827824,,0,0.5461962762569321,0,0,0,0,0,5,2,4
2019-06-03,91.5505605538686,-4.250619717046411,18.86000061035156,7333.02001953125,2744.449951171875,-0.1989998817443847,,8208.9951171875,46.7178840637207,18.31538963317871,35.92070770263672,2.0810000896453857,53.25,1322.699951171875,,5.091728296476806,0.7022909934148677,,0,0.5434401534616835,0,0,0,0,0,6,2,0
2019-06-04,94.91163948604039,3.6712816522779246,16.969999313354492,7527.1201171875,2803.27001953125,-0.1760001182556152,,7707.77099609375,48.63192367553711,18.932104110717773,36.851959228515625,2.11899995803833,53.47999954223633,1323.4000244140625,,5.2404245081608565,0.7074263478069982,,0,0.5552275111091649,0,0,0,0,0,6,2,1
2019-06-05,97.25357752754574,2.4674929799835654,16.09000015258789,7575.47998046875,2826.14990234375,-0.1620001792907714,,7824.2314453125,48.26054382324219,19.0495719909668,37.14296722412109,2.122999906539917,51.68000030517578,1328.300048828125,,5.389683057694391,0.693004068338445,,0,0.5596891368532809,0,0,0,0,0,6,2,2
2019-06-06,98.29979290281024,1.0757602978339387,15.93000030517578,7615.5498046875,2843.489990234375,-0.1310000419616699,,7822.0234375,48.927127838134766,18.94189453125,37.31757736206055,2.124000072479248,52.59000015258789,1337.5999755859375,,5.405524102995387,0.6944981531241377,,0,0.5590613526984081,0,0,0,0,0,6,2,3
2019-06-07,101.29556629771278,3.0475887145199554,16.299999237060547,7742.10009765625,2873.340087890625,-0.1309998035430908,,8043.951171875,49.56037521362305,19.33345413208008,37.5115852355957,2.0840001106262207,53.9900016784668,1341.199951171875,,5.27607386658435,0.6906526285930328,,0,0.5556861722429369,0,0,0,0,0,6,2,4
2019-06-10,101.94229029473804,0.63845242261098,15.9399995803833,7823.169921875,2886.72998046875,-0.0770001411437988,,8000.32958984375,50.79832077026367,19.539024353027344,37.99660873413086,2.1429998874664307,53.2599983215332,1324.699951171875,,5.260978846797123,0.7007302047094799,,0,0.5618132615317668,0,0,0,0,0,6,2,0
2019-06-11,100.50739917300996,-1.4075523686779001,15.989999771118164,7822.56982421875,2885.719970703125,-0.0729999542236328,,7927.71435546875,50.984012603759766,19.685863494873047,37.8220100402832,2.140000104904175,53.27000045776367,1326.4000244140625,,5.3126953198387525,0.7032917042733546,,0,0.5622500446219768,0,0,0,0,0,6,2,1
2019-06-12,98.91014698418704,-1.5891886587110493,15.90999984741211,7792.72021484375,2879.840087890625,-0.0379998683929443,,8145.857421875,49.87938690185547,19.382400512695312,37.9093132019043,2.127000093460083,51.13999938964844,1331.9000244140625,,5.417975975798851,0.691919794851605,,0,0.5605190490871523,0,0,0,0,0,6,2,2
2019-06-13,99.9574680219997,1.0588610670855703,15.81999969482422,7837.1298828125,2891.639892578125,-0.0490000247955322,,8230.923828125,50.1269760131836,19.50965690612793,38.08390045166016,2.0910000801086426,52.27999877929688,1339.199951171875,,5.355878950152853,0.6932708575538299,,0,0.5598919003552218,0,0,0,0,0,6,2,3
2019-06-14,99.3426074331457,-0.6151222124980982,15.279999732971191,7796.66015625,2886.97998046875,-0.0320000648498535,,8693.8330078125,48.8795166015625,19.09851837158203,37.7443962097168,2.0929999351501465,52.5099983215332,1340.0999755859375,,5.403795885981244,0.6819701670730768,,0,0.5580982330990586,0,0,0,0,0,6,2,4
2019-06-17,100.11573723229495,0.7782459300452071,15.350000381469728,7845.02001953125,2889.669921875,-0.0520000457763671,,9320.3525390625,48.579551696777344,19.304088592529297,37.83170318603516,2.0859999656677246,51.93000030517578,1338.699951171875,,5.43843656562441,0.6772507746602987,,0,0.556284586417011,0,0,0,0,0,6,2,0
2019-06-18,101.36817751147531,1.2509924151828056,15.149999618530272,7953.8798828125,2917.75,-0.1080000400543212,,9081.7626953125,50.55549240112305,19.578182220458984,38.22941970825195,2.059999942779541,53.900001525878906,1346.5999755859375,,5.766997026172727,0.6922540555369485,,0,0.5573644149117037,0,0,0,0,0,6,2,1
2019-06-19,103.3177094893022,1.9232189289446477,14.329999923706056,7987.31982421875,2926.4599609375,-0.0959999561309814,,9273.521484375,50.67452621459961,19.891435623168945,38.69503784179688,2.0290000438690186,53.7599983215332,1344.5999755859375,,5.902303020332496,0.6913873294591283,,0,0.5591959487695206,0,0,0,0,0,6,2,2
2019-06-20,104.50132516297427,1.145607737069132,14.75,8051.33984375,2954.179931640625,-0.0770001411437988,,9527.16015625,51.26016616821289,20.194896697998047,38.95695495605469,2.000999927520752,56.650001525878906,1392.9000244140625,,5.5057626497947565,0.689280408538913,,0,0.5605384418100504,0,0,0,0,0,6,2,3
2019-06-21,103.50911454720931,-0.9494718025992221,15.399999618530272,8031.7099609375,2950.4599609375,0.0130000114440917,,10144.556640625,51.01734161376953,20.0676383972168,38.5301399230957,2.068000078201294,57.43000030517578,1396.199951171875,,5.398701392798025,0.6892740164544781,,0,0.5649534487323941,0,0,0,0,0,6,2,4
2019-06-24,102.20424332401969,-1.2606341276298783,15.260000228881836,8005.7001953125,2945.35009765625,-0.0370001792907714,,11011.1025390625,51.11256408691406,20.038272857666016,38.24882507324219,2.0209999084472656,57.900001525878906,1414.300048828125,,5.412188407545151,0.6892401525635192,,0,0.5607080402427619,0,0,0,0,0,6,2,0
2019-06-25,99.29636593298478,-2.8451630739205314,16.280000686645508,7884.72021484375,2917.3798828125,-0.0889999866485595,,11790.9169921875,50.22696304321289,19.92080307006836,37.8899040222168,1.99399995803833,57.83000183105469,1414.9000244140625,,5.23095823527613,0.6899612958805738,,0,0.5566088213819392,0,0,0,0,0,6,2,1
2019-06-26,99.16531579060988,-0.13197879010330427,16.209999084472656,7909.97021484375,2913.780029296875,-0.0439999103546142,,13016.2314453125,51.712493896484375,19.96974754333496,37.80259704589844,2.049000024795532,59.380001068115234,1411.5999755859375,,5.2658855910804325,0.7027941991477996,,0,0.5599360170338046,0,0,0,0,0,6,2,2
2019-06-27,100.27499961853027,1.1190241457643468,15.81999969482422,7967.759765625,2924.919921875,-0.0799999237060546,,11182.806640625,52.40763854980469,20.26659202575684,38.28761672973633,2.005000114440918,59.43000030517578,1408.4000244140625,,5.469026441977296,0.7104164119926091,,0,0.5575534501467277,0,0,0,0,0,6,2,3
2019-06-28,100.55061873522672,0.2748632438244414,15.079999923706056,8006.240234375,2941.760009765625,-0.0350000858306884,,12407.33203125,52.46001434326172,20.463838577270508,38.59818649291992,2.0,58.470001220703125,1409.699951171875,,5.68832886029721,0.7112175311024026,,0,0.5581230348491042,0,0,0,0,0,6,2,4
2019-07-01,101.33076203953136,0.7758712120498723,14.0600004196167,8091.16015625,2964.330078125,-0.0310001373291015,,10583.134765625,53.94077682495117,20.799148559570312,38.75347518920898,2.0339999198913574,59.09000015258789,1385.5999755859375,,5.660028410811682,0.7198546856057378,,0,0.5595992297661653,0,0,0,0,0,7,3,0
2019-07-02,102.53130466287786,1.1847760731120704,12.93000030517578,8109.08984375,2973.010009765625,-0.1720000505447387,,10801.677734375,53.30752182006836,20.700529098510746,38.91847229003906,1.9759999513626096,56.25,1404.5999755859375,,6.049497244744244,0.7095244381507604,,0,0.5565310058300046,0,0,0,0,0,7,3,1
2019-07-03,103.78248045661233,1.2202866215818897,12.56999969482422,8170.22998046875,2995.820068359375,-0.1970001459121704,,11961.26953125,53.1123161315918,20.80901336669922,39.63666915893555,1.9529999494552608,57.34000015258789,1417.699951171875,,6.367541993535954,0.701542508470313,,0,0.5546875137468559,0,0,0,0,0,7,3,2
2019-07-05,103.89827508276159,0.11157434823274581,13.279999732971191,8161.7900390625,2990.409912109375,-0.1150000095367431,,10978.4599609375,52.72188568115234,20.483562469482425,39.63666915893555,2.0480000972747803,57.5099983215332,1396.699951171875,,,0.6976920026282727,,0,0.559890601828488,0,0,0,0,0,7,3,4
2019-07-08,104.00272400812669,0.10052998982119643,13.960000038146973,8098.3798828125,2975.949951171875,-0.1440000534057617,,12285.9580078125,52.37907028198242,20.27645874023437,39.48137664794922,2.0339999198913574,57.65999984741211,1397.0,,5.992836922170544,0.6984848760778148,,0,0.5580378277955982,0,0,0,0,0,7,3,0
2019-07-09,105.03646161339499,0.9939524326185278,14.09000015258789,8141.72998046875,2979.6298828125,-0.1410000324249267,,12573.8125,52.74568939208984,19.90169715881348,39.80165100097656,2.053999900817871,57.83000183105469,1397.5,,5.841731488091999,0.7008999543073138,,0,0.5576049957634569,0,0,0,0,0,7,3,1
2019-07-10,106.07302911715074,0.9868644543368443,13.029999732971191,8202.5302734375,2993.070068359375,-0.0690000057220459,,12156.5126953125,53.26943588256836,20.010183334350582,40.1219367980957,2.061000108718872,60.43000030517578,1410.0999755859375,,6.597851341712932,0.7023027996629976,,0,0.5622446401517643,0,0,0,0,0,7,3,2
2019-07-11,106.18477862531489,0.10535148198769217,12.93000030517578,8196.0400390625,2999.909912109375,0.0219998359680175,,11358.662109375,53.41703414916992,19.90169715881348,40.2383918762207,2.119999885559082,60.20000076293945,1404.300048828125,,6.821345310636721,0.7016256542781716,,0,0.5687385053965672,0,0,0,0,0,7,3,3
2019-07-12,106.18208822337064,-0.0025336983125789914,12.390000343322754,8244.1396484375,3013.77001953125,0.0160000324249267,,11815.986328125,54.39786529541016,19.793214797973636,40.52955627441406,2.1059999465942383,60.209999084472656,1409.9000244140625,,6.952380710471182,0.7093134965342804,,0,0.5690000834215909,0,0,0,0,0,7,3,4
2019-07-15,106.70918087525801,0.49640448846566265,12.68000030517578,8258.1904296875,3014.300048828125,0.0069999694824218,,10895.08984375,54.835899353027344,19.743906021118164,40.57808303833008,2.0920000076293945,59.58000183105469,1411.4000244140625,,6.798106851232226,0.7126536219014353,,0,0.5661320925412175,0,0,0,0,0,7,3,0
2019-07-16,105.43745825507425,-1.1917649538237929,12.859999656677246,8222.7998046875,3004.0400390625,0.0190000534057617,,9477.6416015625,54.26931381225586,19.615699768066406,40.38397979736328,2.121999979019165,57.619998931884766,1409.199951171875,,6.862364102333261,0.7119363547877784,,0,0.566647728292387,0,0,0,0,0,7,3,1
2019-07-17,106.2382339780981,0.7594793503904462,13.970000267028809,8185.2099609375,2984.419921875,-0.0119998455047607,,9693.802734375,54.46451950073242,19.704456329345703,40.38397979736328,2.061000108718872,56.77999877929688,1421.300048828125,,6.467429974740943,0.7163626268613702,,0,0.5598842378039108,0,0,0,0,0,7,3,2
2019-07-18,106.63014301386747,0.36889641430801756,13.529999732971191,8207.240234375,2995.110107421875,0.0250000953674316,,10666.482421875,55.445350646972656,19.64528465270996,40.48102951049805,2.0380001068115234,55.29999923706055,1426.0999755859375,,6.2113823040757845,0.72386397558717,,0,0.5601000262234592,0,0,0,0,0,7,3,3
2019-07-19,106.35269709066911,-0.2601946460507598,14.449999809265137,8146.490234375,2976.610107421875,0.0350000858306884,,10530.732421875,55.45011520385742,19.743906021118164,40.28691482543945,2.0480000972747803,55.630001068115234,1425.0999755859375,,6.004844137605504,0.7270662913670176,,0,0.5604477669588455,0,0,0,0,0,7,3,4
2019-07-22,107.36178586699747,0.9488135270025788,13.529999732971191,8204.1396484375,2985.030029296875,0.0179998874664306,,10343.1064453125,56.55949020385742,19.89183616638184,40.17045211791992,2.0429999828338623,56.220001220703125,1425.300048828125,,6.002956601896931,0.7331623760370873,,0,0.5612589609728914,0,0,0,0,0,7,3,0
2019-07-23,106.91483417424288,-0.4163042642642667,12.609999656677246,8251.400390625,3005.469970703125,0.0409998893737793,,9900.767578125,57.18798828125,20.13838768005371,39.95694351196289,2.0739998817443848,56.77000045776367,1420.0999755859375,,6.264076131195036,0.7372448643377877,,0,0.5653127312992532,0,0,0,0,0,7,3,1
2019-07-24,108.09040095589377,1.099535710577837,12.06999969482422,8321.5,3019.56005859375,0.0099999904632568,,9811.92578125,58.71160125732422,20.21728515625,40.53925704956055,2.049999952316284,55.880001068115234,1422.800048828125,,6.950290100307262,0.7506667084167237,,0,0.5633206206645732,0,0,0,0,0,7,3,2
